fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path
3e3c80f5ce4abf4ca163f731f2b8b08d,391b0dbf9b42b27d7bcfedc06168665b9930d7ac189b1e7e95083454e1352853,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e3c80f5ce4abf4ca163f731f2b8b08d.sol
3e6a2cae2d637b05aae7956f520c9730,bb59a5fb6e8bd2d027c5851e4c89c6f9097d31cb2234bfb0f26564ce556ec935,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e6a2cae2d637b05aae7956f520c9730.sol
3e742f9dda9aa835661cdd0bb0b9c04c,a2e2d84c423f3135c47c7887821facd8f2833c8bfa2d633d55214a7530d419d2,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e742f9dda9aa835661cdd0bb0b9c04c.sol
3e839ff32acb415f75646af93950ece7,8c30c94b47a3a01270e40790929a04fbfcb78b00c471576a33d9a151955eec30,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e839ff32acb415f75646af93950ece7.sol
3e89ec3648ce7b2cbb10ffede3e77449,6734c893c4ea8159ce4c3f94d5ab5a14ea14170250e98e917a43dffcc8235753,0,1,0,1,1,reentrancy,,107,eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e89ec3648ce7b2cbb10ffede3e77449.sol
3e986d35c9248a39a73a9b3fd13e8972,a373b4286054cef741b99901783464639fae28c4c70783f84b17ebe9d14388a5,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3e986d35c9248a39a73a9b3fd13e8972.sol
3ec58b50218ca4edd662d9a2143eedbc,1cada36aae5ae703b3de06d2adca2ef6c2dfc971ee106067efe9cf01bca3c482,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\3ec58b50218ca4edd662d9a2143eedbc.sol
3f02f39c4dea26a5c2c8bab3881bfb1f,646bbb3f5ace884b1873ce10e649af483464957183fffc69cb34d4f25534c8a4,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f02f39c4dea26a5c2c8bab3881bfb1f.sol
3f15248f6f3765f49d929925d8748ebe,dd2acd66e3ae587e435f8ccd684357a5f3f80d9ad075927cfaae78dc878d5ed6,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f15248f6f3765f49d929925d8748ebe.sol
3f47e6b78cfb088cd85b95c3a7bd7165,ddf789863cf2dcfcc1462878cd042e32ecab9abcd0d51df4043cd320f0596ce5,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f47e6b78cfb088cd85b95c3a7bd7165.sol
3f71347b465b129d12a24b54ac5b465d,a3a29e903bff9e289393b57518955dc506c9ee24428b82a910da78fa85b4b27f,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f71347b465b129d12a24b54ac5b465d.sol
3f9952d0f451df6c66bbc4e9959d6a25,60589b3860cb589d57b4160fcada99993489ef3350d330cf930488467ab82e0a,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3f9952d0f451df6c66bbc4e9959d6a25.sol
3fb9f97e818279b8b05cb0fb8c277388,fa5fa0d2a982e261855eabe7c5c12cd3b7f0e8fd2deac5ce843ea3e469d9603d,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\3fb9f97e818279b8b05cb0fb8c277388.sol
3ff8bddb0d558c6504fb5717f227861d,ad08debd6d1e3e2094f366b8642f0fb70942c1312d56e3f55f14f8de2e845528,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\3ff8bddb0d558c6504fb5717f227861d.sol
4021803b24cf952ad79a32c8c5226c35,d54ce59496fbdb331f48af5d40e079aad9d0220c7e903e2b99d3f3a1ba1df571,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4021803b24cf952ad79a32c8c5226c35.sol
40434c4be919ee95b9e4352bde2a5a42,12a321898827d3c42850f12f40ad6cf75977c24c8e3bbd41fb213a5efc54fb15,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,unchecked_low_calls,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\40434c4be919ee95b9e4352bde2a5a42.sol
404b3b7f768512e5198bef3e304f938d,f04bb4ab4546d98d00917513d6dc3f95f011b9e8a48d019fee3eeaaa406a261e,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\404b3b7f768512e5198bef3e304f938d.sol
405f1b2bd2d35e2a0f5d4d9753a3675f,3c8b0c58a877ca60028ead67ff35c9e3814e38616034a714189d78538678fecf,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\405f1b2bd2d35e2a0f5d4d9753a3675f.sol
4060560a9da63d25233ef2d24076e983,31a9dbaaa46d60301775973958853d99c05918bf7b58b40d3288eef024771af0,1,1,1,0,1,reentrancy,reentrancy,107,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\4060560a9da63d25233ef2d24076e983.sol
408922aa5c404b9dc55999a129626b4a,bc436c97a92de356de511a7cdd8859fbe08ead41b754814bb271a8e937270835,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\408922aa5c404b9dc55999a129626b4a.sol
408a9772bcd472026f5a2af099fe39ac,0e48a9dc756646a6d4d3834ad382b13ccd12507a9a00c4a0802abe42a52aabdb,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\408a9772bcd472026f5a2af099fe39ac.sol
409cb8dd440df2cf7e3c0520444871dd,abbe87595c2dd8b6a92499627b5723bb4974f318dfd0c5a83ca20d2cf3ebea21,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\409cb8dd440df2cf7e3c0520444871dd.sol
409dba98f282f2aad56dc472e51d42d4,250ef03fbf66578433fe28876841d7274defd23c6343dd48582a7a046282a1cb,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\409dba98f282f2aad56dc472e51d42d4.sol
40cfddbf940fac7eb5999f28c2b908d0,7b4bd8d93c6b3b832c4fb30f681f1a2479541a01a1b8d6ff7ed7029882383815,1,1,1,0,1,arithmetic,arithmetic,101,EverEvolvingG,C:\Users\Exauce\Documents\smart-contract-cgt\source\40cfddbf940fac7eb5999f28c2b908d0.sol
41079b5a54d33b25dd3589b67a44d493,43d266d9ee0d6058db40e96558e637f30398b4314b64e4cad4e81a4826102aee,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\41079b5a54d33b25dd3589b67a44d493.sol
415e4a37eaeb00c35eed7aa1e7892de2,dfb8a35cd7f89b7697726268ba4c34957dc4eb67bdacad51093c80cdd1dc5499,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\415e4a37eaeb00c35eed7aa1e7892de2.sol
4190feb5d4ce14bf8539d05bb5082aee,ab46d318d20f69b6c87410c7f1526353b96a2ff3b5679a0176ec00f5d08a7eea,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\4190feb5d4ce14bf8539d05bb5082aee.sol
4192ca07e1674db29ba56e48ab096ce6,22a81e6ee2b01387e88ccb8e9003db1cf579b8beb1ff1ec85f56b71f50ecf62d,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\4192ca07e1674db29ba56e48ab096ce6.sol
4198b0cc758eb6af1b8bedbd4ed4253e,f0f73143a516bc78ecf219fac25edff4566addbc020596081d24a0b86b13eee4,1,1,1,0,1,denial_service,denial_service,113,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\4198b0cc758eb6af1b8bedbd4ed4253e.sol
419b13b30f0a964ccf24286985c56031,a9536a08c8e1acb64814a02c5c25dd148f985a480b94b1e00745121f9b2879df,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\419b13b30f0a964ccf24286985c56031.sol
41a6d7eb6b5b23d416ec8adc63dd5cb6,9c29bd974a94ad4961eba93a6e05b8bd37ca682a12a19cfa865eb9fec94db09d,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\41a6d7eb6b5b23d416ec8adc63dd5cb6.sol
41b82e44045ebe3c4471ac1472212895,c0d2f1611c8fb586f2a4f77f2b89c0a87bb31f8ff805f9fcd921e04be344fa36,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\41b82e44045ebe3c4471ac1472212895.sol
41c6b2adea1bc399854e620d7b2fcfe3,2b1f634660bde19642648228059d86a04ac0a583f9e42ddc13c7bef64ae6ae0b,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\41c6b2adea1bc399854e620d7b2fcfe3.sol
41f84b0b8118d03b17aa7d01c6bb4fe1,fc2dcda494f919e140f5b4ec8e1501f298163a6205d63ec7203c923808dc9a61,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\41f84b0b8118d03b17aa7d01c6bb4fe1.sol
41fd7d5882feed3cc226c5754ce74697,3cb1f8ff8ade596488c96362ee38271d7f1ec9cab6606993b8df1b957124e29f,1,6,1,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,denial_service,104|107|113|120|128,CodeSmells|Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\41fd7d5882feed3cc226c5754ce74697.sol
4201e49f5a84248fc8a5b3c429c2a1af,a0007d33cd6938396dfbfd05f4a1e271712324f25629d9570ee0806819411635,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\4201e49f5a84248fc8a5b3c429c2a1af.sol
420f1e83aba46adbdbb54457e2063152,040da76d19f85e1008be15f2944034cb2a48b7da79c7b47e00c1a98a42ee2cb8,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\420f1e83aba46adbdbb54457e2063152.sol
424c69bd0b1d3c4d153c99eddce01b27,a30721b2befc28d7a5505c81dca8786a528417fa5978d80c23b648ad36a8c5ea,1,1,1,0,1,reentrancy,reentrancy,107,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\424c69bd0b1d3c4d153c99eddce01b27.sol
4280a195fd3bff848f0fdba6c3d53f05,9ebe5a4b33022dc554d7cd2d1ffba849c750ef6aa1b22543c74f031c0424b415,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\4280a195fd3bff848f0fdba6c3d53f05.sol
42a848be8704be101462c4854fbe231e,596c53747a2b48abee7fef6d9fda2a5927d07255c076e5b0d3a07fc2b9d86834,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\42a848be8704be101462c4854fbe231e.sol
42bba96a52aec4570c66cd0c4e246913,6153fa89cf58d55913b8508335899e58ce2b892f3e74d601f6dc5d10aaf4f6a2,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\42bba96a52aec4570c66cd0c4e246913.sol
42beffb14137523076e68aeb2890e934,b581d3ae7e1624858522364d84297e27946bbec7bb88f658149168e0adaff4f0,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\42beffb14137523076e68aeb2890e934.sol
42cba94bc28badc2f72e40cfe29f1d6b,5e99353aee504a98fd71e6a9e003c4775850de7aec3f9582e69edfa61b90f019,1,5,1,4,5,arithmetic|bad_randomness|denial_service|front_running|unchecked_low_calls,arithmetic,101|104|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\42cba94bc28badc2f72e40cfe29f1d6b.sol
42e267c21c222ab5cb97cccaf17a92ef,ebce7fb35ac537a33b9fc4e1ab1c6970240bc99e5b88b860d2fe0c2585e594a9,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\42e267c21c222ab5cb97cccaf17a92ef.sol
42efe5449dcc091bfa8d264aa628f095,a72fca9a883a5425bb7fc20bf501d1e32c667996e0a4f317e0352b8873dec1d0,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\42efe5449dcc091bfa8d264aa628f095.sol
42f7ca44d46d231688c465ea71f64d5e,adb669195488ce52bd6978f2bb680497293a694ba982b206b582adfcfdde7ecf,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\42f7ca44d46d231688c465ea71f64d5e.sol
430d3dad607fc9aad6cdeeac6425248c,6f702ab7b312baa8986c1a9f387fd71c84b622bee6d106d2fce8001a678906a3,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\430d3dad607fc9aad6cdeeac6425248c.sol
431d4b980f1d053ba0014e741d4550a8,1469c807b6a35200952620c01e896ba468a54c679208562bebef0c780c8b8bb2,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\431d4b980f1d053ba0014e741d4550a8.sol
43b3a5495b7c935c55cc97f0d62111b5,182ef4f7b7dec3bb17e5988782dcf686e70f376729ef7706c68576de63c7b710,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\43b3a5495b7c935c55cc97f0d62111b5.sol
43bc3ebab0aab78bf7199e89a4b18f6e,0b1d45258b61dff302fe8da8a76826a23388dd089aaded3105905e06feb65bb0,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\43bc3ebab0aab78bf7199e89a4b18f6e.sol
43c8a1042c707ad22d199f162fd3f053,8b4bada906efdc8d78888dd9c71600b289992d72ed32fdb68b8d7cd1a263fb98,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\43c8a1042c707ad22d199f162fd3f053.sol
43c992f0a867437ffa835673b23b1750,509fb4a74964693501bb4ce6000d3ec37d4b88b3eeb4f59d8219d4e2fef1313f,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,unchecked_low_calls,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\43c992f0a867437ffa835673b23b1750.sol
43d3923988eeb9883af6936c366779fb,e3d8de0299b8d297ddf7165fa3052705617fb8beca137eff8ef8fe6ca3c93107,1,5,2,3,4,arithmetic|denial_service|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\43d3923988eeb9883af6936c366779fb.sol
43ed6b5ec1c30671119d41652c50b580,ce902cd94a33bc4ff2a5d85bd6eb6b20ded13c86d6f5cf786b3676c09f9ceae9,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\43ed6b5ec1c30671119d41652c50b580.sol
443a9936db89fcd58564460ecdc656c9,bc2a60dd47793ef4a41f031fdc9f9fada1298b7d8baa409a99a30b1c54d6679c,0,5,0,5,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\443a9936db89fcd58564460ecdc656c9.sol
44ba57f429356abc817ed271a668b217,90455a12fdd089559283651d3bdb985623e364454dec86c8cf59f0b242bca062,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\44ba57f429356abc817ed271a668b217.sol
44bf435f90bf407184dacca26c8aa8af,da9e23f189e5544803a249579f6164dc2a41c1aac990a1a075070faa53b2fabd,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\44bf435f90bf407184dacca26c8aa8af.sol
44c58083b84c843b152ca7edba07f4d0,c332bb6903eb6a1e305deea00a74922669fb80d2a17ae47de4ced5021e035470,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\44c58083b84c843b152ca7edba07f4d0.sol
44cba5d7421fdb6273fc685c830d39b6,13b09c02afab2dc191ec5bbf653293025ed659f0f916695e17c198bb65bc144e,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\44cba5d7421fdb6273fc685c830d39b6.sol
44d089af2d6ecb00d0adc73b80077f27,fcdfe0d801dd7062b4180ab558deb86e25a9c255f2eec334512d32df1ae3f336,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\44d089af2d6ecb00d0adc73b80077f27.sol
44d41394a8abf5045758e96244dd113e,c820d8bf21bd797a89a2f5c2f1d0afdbf1692a68d518160e393f535dacca3a53,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\44d41394a8abf5045758e96244dd113e.sol
44f3138f3f458a9813e353ccb41514fb,bc24766d06d1ed334d43896c1f9df2cf0bce95def4cdb91bf9bb533c7087d241,0,1,0,1,1,arithmetic,,101,SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\44f3138f3f458a9813e353ccb41514fb.sol
44fc11010c22e7ba1c2a16b04e71b072,fe4fa329f62a28078e6aacd9a84b2b8731cc632b0c41f22de0414b7635e4054d,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\44fc11010c22e7ba1c2a16b04e71b072.sol
4503365bc1a0e7b13bb667f14c14a3a3,9737450d58e99726821fd124e75a0d8a550925c39863e315a4a6bd8df19eaf84,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\4503365bc1a0e7b13bb667f14c14a3a3.sol
45180feebe0c5be0bc8e0cf76f5eb5b1,d88dd8b55da339ca9bc2e2a78b0f078a4170b64b47f70b3534e293fe16612686,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\45180feebe0c5be0bc8e0cf76f5eb5b1.sol
455ef78ef3aeff4e0a6d2041caf1e513,5c54cddb6ab135769a8c11449fae5e3aa4f40e55f54ecc4ffae2364fa7c1fcf0,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\455ef78ef3aeff4e0a6d2041caf1e513.sol
456a52a9914e59f5792da15bde4a15c7,8eae51e57274efd8ddee5c7d5bdcdbb5672ca1a72306f07e2930678b124a1713,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\456a52a9914e59f5792da15bde4a15c7.sol
4570e2ba095d9bba91882a67a4ee8fa9,4b397b358365b9531bec48d7a686f24c8d0ad838bb8e63eb545c0b2e4e3700f8,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\4570e2ba095d9bba91882a67a4ee8fa9.sol
458ff0411154ff2e84102adfeab4c426,7d73bc9d819db34155c757e2d118b33752492ac0620dde3b19e5efcbd3a2c9b9,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\458ff0411154ff2e84102adfeab4c426.sol
45a7580871f0ad7885cb9cda6b703a82,a1f93762e40aebe2075578ae12f8b0ed8742fc4f88644350f4ef933bf11853f2,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\45a7580871f0ad7885cb9cda6b703a82.sol
45b758da7253bdcd27669cac748b4946,c6cbd0f1c62a95e0774f7433845c14bc7660d1840bbfdf0fde80209a222ca656,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\45b758da7253bdcd27669cac748b4946.sol
45b9d04500a28204c14979c1ab5c6109,33a9bc4e42ae23cb76f22fc1457725049f8fa73b46ae6e6f1e145b062bf06642,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\45b9d04500a28204c14979c1ab5c6109.sol
45be76962e8d92bf49a22f58074a4ecb,bb82f2b06c237bda992c4de247ece6321b92b1431f64439e54a1d0f1385731a9,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\45be76962e8d92bf49a22f58074a4ecb.sol
45c24011c68a85bea39d0e3760db60b1,176bd627309c12ad84156b059950df901baaa0355c12baad8bbe5f674d08f5e7,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\45c24011c68a85bea39d0e3760db60b1.sol
4610d6a3dd35306cb526d351b7ed1dd6,990c8b26814046f623064fe7a315d325f7ede56769f3b783b9c20bdbbc7c5002,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\4610d6a3dd35306cb526d351b7ed1dd6.sol
461f6a32e59e945b01245d69850202fe,645b5716807af93aaa923e0538aa4d3a85baea26f1e0c8c2b3d32dfc209dc2a0,1,5,2,3,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,denial_service,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\461f6a32e59e945b01245d69850202fe.sol
